device_id,device_type,petal_id,bus_id,can_id,petal_loc,device_loc,fvc_id,slit_id,slitblock_id,blockfiber_id,spectro_id,obs_x,obs_y,obs_x_px,obs_y_px,matched_00,fvc_x_00,fvc_y_00,err_px_00,matched_01,fvc_x_01,fvc_y_01,err_px_01,matched_02,fvc_x_02,fvc_y_02,err_px_02,matched_10,fvc_x_10,fvc_y_10,err_px_10,matched_11,fvc_x_11,fvc_y_11,err_px_11,matched_12,fvc_x_12,fvc_y_12,err_px_12,matched_20,fvc_x_20,fvc_y_20,err_px_20,matched_21,fvc_x_21,fvc_y_21,err_px_21,matched_22,fvc_x_22,fvc_y_22,err_px_22,matched_30,fvc_x_30,fvc_y_30,err_px_30,matched_31,fvc_x_31,fvc_y_31,err_px_31,matched_32,fvc_x_32,fvc_y_32,err_px_32,matched_40,fvc_x_40,fvc_y_40,err_px_40,matched_41,fvc_x_41,fvc_y_41,err_px_41,matched_42,fvc_x_42,fvc_y_42,err_px_42,matched_50,fvc_x_50,fvc_y_50,err_px_50,matched_51,fvc_x_51,fvc_y_51,err_px_51,matched_52,fvc_x_52,fvc_y_52,err_px_52,matched_60,fvc_x_60,fvc_y_60,err_px_60,matched_61,fvc_x_61,fvc_y_61,err_px_61,matched_62,fvc_x_62,fvc_y_62,err_px_62,matched_70,fvc_x_70,fvc_y_70,err_px_70,matched_71,fvc_x_71,fvc_y_71,err_px_71,matched_72,fvc_x_72,fvc_y_72,err_px_72,matched_80,fvc_x_80,fvc_y_80,err_px_80,matched_81,fvc_x_81,fvc_y_81,err_px_81,matched_82,fvc_x_82,fvc_y_82,err_px_82,matched_90,fvc_x_90,fvc_y_90,err_px_90,matched_91,fvc_x_91,fvc_y_91,err_px_91,matched_92,fvc_x_92,fvc_y_92,err_px_92
M03103,POS,2.0,23.0,3103.0,7.0,229.0,2229.0,0.0,B06,F07,,-260.5769916078536,105.34745982566326,4639.3893595133995,3701.130035333422,True,4643.05,3705.183,5.4613928040996145,True,4643.062,3705.188,0.012999999999780042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4638.563,3705.2009999999996,4.153988849516857,True,4633.729,3695.616,7.90216777088122,True,4634.185,3693.373,2.2888829153104013,,,,,,,,,,,,,,,,,,,,,,,,
M03104,POS,2.0,23.0,3104.0,7.0,179.0,2179.0,0.0,B13,F05,,-231.29608809911048,128.87662378175966,4455.212476443405,3849.128476617268,True,4456.183,3857.548,8.475275214780538,True,4456.2,3857.5440000000003,0.01746424919627718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4451.710999999999,3857.4970000000003,9.071522523317688,True,4454.935,3847.011,2.1355796405943797,True,4444.268,3847.968,10.709843042734459,,,,,,,,,,,,,,,,,,,,,,,,
M03105,POS,2.0,22.0,3105.0,7.0,390.0,2390.0,0.0,B03,F17,,-339.2783318650668,39.43952005629504,5134.42078973127,3286.569094184096,True,5132.833,3275.4159999999997,11.265548637773694,True,5132.8640000000005,3275.3979999999997,0.035846896658626934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5128.228,3275.5209999999997,12.665347597139922,True,5118.044,3277.505,10.37545719474595,True,5122.465,3284.167,7.995466527976956,,,,,,,,,,,,,,,,,,,,,,,,
M03107,POS,3.0,14.0,3107.0,3.0,491.0,3491.0,2.0,B19,F12,,356.68736493333927,144.94308149763322,756.7965568692962,3950.1864956501126,True,761.81,3938.2270000000003,12.967812006265996,True,761.8480000000001,3938.2470000000003,0.042941821107269566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,762.795,3947.1820000000002,6.708823600589874,True,753.24,3943.303,7.748006784306473,True,761.7439999999999,3938.153,9.941856768229933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03108,POS,2.0,13.0,3108.0,7.0,97.0,2097.0,0.0,B09,F21,,-176.56579612676,34.69766753636312,4110.958939937321,3256.742841833724,True,4112.994000000001,3250.744,6.334632807412749,True,4112.960999999999,3250.6940000000004,0.059908263203470286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4108.592000000001,3250.817,6.381066220091674,True,4115.157999999999,3242.059,10.94600018271433,True,4105.612,3239.006,10.022321337893231,,,,,,,,,,,,,,,,,,,,,,,,
M03109,POS,3.0,23.0,3109.0,3.0,267.0,3267.0,2.0,B06,F06,,271.9108144182649,98.61829221243295,1290.0410596091137,3658.803571046203,True,1298.338,3656.822,8.53028977591438,True,1298.414,3656.817,0.0761642960973474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1304.922,3648.975,17.83376560705494,True,1307.078,3662.934,14.124518292671358,True,1298.2839999999999,3656.722,8.50170596457514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03110,POS,3.0,22.0,3110.0,3.0,286.0,3286.0,2.0,B06,F07,,277.000965467244,107.7060733294019,1258.0240095110355,3715.965714271938,True,1266.343,3709.954,10.263835113781944,True,1266.413,3709.942,0.07102112361822495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1259.4669999999999,3701.0759999999996,14.959472338662447,True,1274.323,3703.32,15.024522355136927,True,1266.288,3709.8759999999997,10.370263304275156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03111,POS,3.0,14.0,3111.0,3.0,508.0,3508.0,2.0,B19,F00,,361.61162554300756,154.07790561132174,725.8229576344825,4007.6445393252134,True,733.678,3992.0429999999997,17.46739018514973,True,733.71,3992.0640000000003,0.03827531841839327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,730.582,3991.923,16.42605500389635,True,733.45,3991.95,2.8681270892344184,True,733.6210000000001,3991.98,0.17361163555484638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03112,POS,5.0,13.0,3112.0,1.0,114.0,5114.0,3.0,B04,F11,,89.92613240792224,-196.3069618989621,2434.724709454169,1803.7237226855282,True,2437.172,1802.241,2.8614153102780975,True,2437.19,1802.239,0.018110770276298538,,,,,True,2437.158,1802.207,2.867289763038535,True,2446.97,1806.844,10.852516436292436,True,2447.926,1807.776,1.3351254622694755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03113,POS,6.0,22.0,3113.0,2.0,411.0,6411.0,6.0,B01,F15,,343.9456387225717,-51.690700462173375,836.9420147350243,2713.3600071229293,True,844.669,2719.1479999999997,9.65438567854884,True,844.7360000000001,2719.119,0.07300684899370485,,,,,,,,,,,,,,,,,True,844.758,2718.801,9.523341280803253,True,838.99,2728.492,11.2776462526542,True,844.3919999999999,2728.847,5.4136520944736795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03114,POS,11.0,16.0,3114.0,6.0,425.0,11425.0,4.0,B18,F21,,-201.21781012867427,308.7560011441143,4266.020108009361,4980.569760226479,True,4260.135,4991.009,11.983831746603677,True,4260.124,4991.005,0.011704699911083898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4256.094,4990.345,13.931365074655579,True,4253.9,4980.346,10.236876330210107,True,4245.815,4996.812,18.34383768462892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03115,POS,10.0,14.0,3115.0,5.0,475.0,10475.0,7.0,B02,F07,,-54.006566847996154,368.7577328160214,3340.061387773896,5357.980652442775,True,3340.3920000000003,5354.246,3.7492577015155697,True,3340.3540000000003,5354.245,0.038013155617512694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3336.7009999999996,5353.145,5.888611087367221,True,3327.223,5348.144,10.716458603475061,True,3324.757,5358.967,11.10038220062655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03116,POS,2.0,15.0,3116.0,7.0,336.0,2336.0,0.0,B05,F23,,-309.9142701588378,162.33268654917822,4949.72084159909,4059.567111424331,True,4938.373,4058.825,11.37208152996484,True,4938.369000000001,4058.843,0.018439088914396367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4933.752,4058.722,15.991188678029713,True,4943.803,4057.241,6.358588172725409,True,4938.375,4048.321,10.441723229429137,,,,,,,,,,,,,,,,,,,,,,,,
M03117,POS,7.0,12.0,3117.0,8.0,203.0,7203.0,5.0,B17,F21,,-227.98855519161475,-112.3403134856104,4434.408094455257,2331.87394120551,True,4431.729,2322.02,10.211645527623787,True,4431.71,2322.004,0.024839484696975746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4427.849,2321.5029999999997,12.271028545363913,True,4427.232,2311.091,10.430265241114256,True,4418.606,2321.29,13.35767483509031,,,,,,,,,,,,
M03118,POS,7.0,23.0,3118.0,8.0,242.0,7242.0,5.0,B14,F02,,-307.5111675771696,-32.25936930105075,4934.605326360397,2835.5830801263905,True,4934.077,2845.282,9.713298896759522,True,4934.092000000001,2845.245,0.039924929555720017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4930.113,2844.6479999999997,10.117003926225916,True,4922.219,2844.671,7.894033506389727,True,4925.484,2853.8909999999996,9.7810339433006,,,,,,,,,,,,
M03119,POS,7.0,23.0,3119.0,8.0,209.0,7209.0,5.0,B15,F12,,-286.65998751126716,-31.922099720309724,4803.45140374587,2837.7045057892515,True,4805.284000000001,2845.8940000000002,8.392033392363253,True,4805.279,2845.844,0.05024937810579631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4801.343,2845.236,7.8210466947932975,True,4793.621,2848.487,8.378441680885384,True,4799.404,2856.8309999999997,10.152114311807042,,,,,,,,,,,,
M03120,POS,6.0,23.0,3120.0,2.0,261.0,6261.0,6.0,broken,broken,,272.1222976846071,-144.55587193763975,1288.7108298638216,2129.2380785422456,False,,,,False,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03121,POS,7.0,23.0,3121.0,8.0,226.0,7226.0,5.0,B14,F03,,-291.7128766403213,-41.03342586462658,4835.234076367621,2780.3942643414985,True,4835.521,2789.1679999999997,8.77842597371949,True,4835.528,2789.1220000000003,0.04652956049597928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4831.54,2788.54,8.944227726752052,True,4833.255999999999,2777.687,3.352919076102669,True,4824.318,2781.49,9.713426429431824,,,,,,,,,,,,
M03122,POS,6.0,15.0,3122.0,2.0,360.0,6360.0,6.0,B08,F09,,318.5277303917643,-133.10150758062292,996.8206581358027,2201.2860303478815,True,1001.535,2203.265,5.112860265695606,True,1001.558,2203.2329999999997,0.03940812099061446,,,,,,,,,,,,,,,,,True,1001.6260000000001,2202.935,5.080394802120809,True,1008.55,2211.325,10.878137524410876,True,1013.6510000000001,2202.514,10.181057017814789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03123,POS,10.0,12.0,3123.0,5.0,183.0,10183.0,7.0,B08,F10,,12.103268677811684,247.03939519479974,2924.2305223165645,4592.37230880529,True,2925.215,4597.377,5.100600970826128,True,2925.222,4597.380999999999,0.008062257747854082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2921.667,4596.361,4.741445361309015,True,2918.5440000000003,4585.754,8.725740512928722,True,2910.117,4592.529,10.812721858995989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03124,POS,7.0,11.0,3124.0,8.0,21.0,7021.0,5.0,B05,F18,,-106.9884634769418,-10.925068900455944,3673.3175175699644,2969.775829646132,True,3676.2940000000003,2978.139,8.877052778041314,True,3676.268,2978.097,0.04939635614099784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3672.511,2977.4440000000004,7.7104673766644884,True,3671.883,2966.9840000000004,3.1388140167197807,True,3663.895,2974.123,10.713237839233877,,,,,,,,,,,,
M03125,POS,11.0,16.0,3125.0,6.0,502.0,11502.0,4.0,B19,F01,,-221.1384908181061,339.20045130878987,4391.321189545888,5172.065351762289,True,4379.9890000000005,5178.071,12.82522244091883,True,4379.97,5178.053,0.02617250465679384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4375.923,5177.371,16.28662471211987,True,4365.241,5182.3859999999995,11.800650363432926,True,4385.649,5184.919,14.049555411588477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03126,POS,10.0,14.0,3126.0,5.0,455.0,10455.0,7.0,B03,F07,,-56.967504379852585,359.20464092387635,3358.685684849273,5297.891704441182,True,3359.086,5293.815,4.096311916914641,True,3359.067,5293.814,0.019026297590181745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3355.4240000000004,5292.691,6.138885464032165,True,3358.8940000000002,5302.771,4.8837404059104035,True,3366.8590000000004,5296.478,8.294675448751862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03127,POS,3.0,14.0,3127.0,3.0,511.0,3511.0,2.0,B15,F12,,346.3155913806014,180.92641632498206,822.0350125160171,4176.5216717141375,True,832.452,4164.3,16.05873244467321,True,832.493,4164.292,0.04177319714842728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,824.347,4159.6359999999995,17.043215523008932,True,833.439,4154.155,10.61629996750267,True,832.3939999999999,4164.26,10.158890195292482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03128,POS,3.0,23.0,3128.0,3.0,193.0,3193.0,2.0,B15,F24,,278.4323337290593,17.47497299318409,1249.0207031442174,3148.412093157128,True,1249.688,3132.489,15.937069391337557,True,1249.74,3132.4840000000004,0.05223983154631048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1241.4360000000001,3139.125,11.990738972017919,True,1241.655,3125.615,13.511774901914471,True,1249.64,3132.4309999999996,10.498479937590934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03129,POS,8.0,13.0,3129.0,4.0,72.0,8072.0,1.0,B19,F03,,129.84916303725885,113.95375351334644,2183.608846795642,3755.2636226289487,True,2181.819,3754.355,2.007273432721017,True,2181.815,3754.328,0.027294688127941683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2181.771,3754.303,2.073759069781093,True,2192.268,3750.105,11.305317907957988,True,2181.98,3742.048,13.067447838044128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03130,POS,3.0,23.0,3130.0,3.0,208.0,3208.0,2.0,B15,F02,,288.8500238652142,17.64052491002538,1183.4934321878027,3149.4534147140594,True,1189.938,3133.5229999999997,17.184602621182144,True,1189.994,3133.548,0.06132699242571385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1192.552,3122.9359999999997,28.021972341817836,True,1200.145,3135.0679999999998,14.312200145330648,True,1189.9080000000001,3133.486,10.358517895915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03132,POS,2.0,11.0,3132.0,7.0,79.0,2079.0,0.0,B19,F09,,-160.5153649028403,12.297196313242402,4010.0017275388655,3115.8438778402947,True,4008.4790000000003,3103.025,12.909001829809078,True,4008.4509999999996,3102.998,0.03889730067808918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4004.16,3103.085,14.03263141331313,True,4013.6820000000002,3107.973,8.688792975150788,True,4015.4359999999997,3097.969,10.156600415493177,,,,,,,,,,,,,,,,,,,,,,,,
M03133,POS,8.0,22.0,3133.0,4.0,325.0,8325.0,1.0,B03,F19,,155.2375749500872,269.5055874767676,2023.9157358639516,4733.684658258868,True,2024.724,4734.87,1.4346867103629637,True,2024.737,4734.859,0.017029386365723986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2024.634,4734.869000000001,1.3851240843054178,True,2019.7579999999998,4744.093,10.43348225665756,True,2021.896,4745.235,2.42388283545229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03134,POS,10.0,14.0,3134.0,5.0,433.0,10433.0,7.0,B02,F16,,-59.95886559601351,349.64272593572434,3377.501346898925,5237.747259165706,True,3380.505,5233.262,5.398099826341739,True,3380.486,5233.258,0.01941648783915595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3376.825,5232.174,5.614148453310843,True,3376.527,5242.754,5.1006671780493775,True,3386.063,5239.455,8.730308275213611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03135,POS,7.0,12.0,3135.0,8.0,167.0,7167.0,5.0,B07,F21,,-244.69919091877676,-49.29282834026083,4539.517993179106,2728.442622769759,True,4540.907,2730.328,2.341791461424491,True,4540.888,2730.288,0.04428317965103609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4536.963,2729.699,2.8471870135186035,True,4540.225,2741.8759999999997,12.606346536566265,True,4549.764,2737.692,10.416255421215114,,,,,,,,,,,,
M03136,POS,6.0,17.0,3136.0,2.0,335.0,6335.0,6.0,B14,F12,,302.7697613799549,-177.12239951051922,1095.9382832200838,1924.3946201088338,True,1091.816,1912.491,12.597197729734068,True,1091.849,1912.4579999999999,0.046669047558334,,,,,,,,,,,,,,,,,True,1091.95,1912.154,12.873973112151054,True,1080.973,1912.4389999999999,10.980699158068301,True,1084.917,1922.0929999999998,10.428559440306202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03137,POS,7.0,13.0,3137.0,8.0,84.0,7084.0,5.0,B13,F20,,-171.8106863967252,-48.18168549604784,4081.0492997354017,2735.4317112598587,True,4077.115,2734.697,4.0023137112609,True,4077.091,2734.6290000000004,0.07211102550901241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4073.2870000000003,2734.054,7.8836150018728866,True,4070.678,2744.711,10.971714998121103,True,4069.54,2745.447,1.355263811957032,,,,,,,,,,,,
M03138,POS,8.0,23.0,3138.0,4.0,208.0,8208.0,1.0,B17,F02,,220.91685974930607,183.4582250215757,1610.793034476865,4192.446748415711,True,1605.023,4183.567,10.589770053713957,True,1605.068,4183.528,0.059548299723735355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1604.99,4183.534000000001,10.63542634131025,True,1595.7579999999998,4187.967000000001,10.241157795874624,True,1595.626,4192.2,4.235057614719513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03139,POS,2.0,10.0,3139.0,7.0,0.0,2000.0,0.0,B18,F20,,-28.904744152110517,8.12230799168455,3182.1709230167753,3089.5838302976954,True,3183.539,3096.788,7.332918636643508,True,3183.56,3096.7909999999997,0.021213203435287733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3179.4109999999996,3096.865,7.786694246744492,True,3174.2009999999996,3106.966,11.365487275079879,True,3185.2340000000004,3107.058,11.033383569876374,,,,,,,,,,,,,,,,,,,,,,,,
M03140,POS,8.0,15.0,3140.0,4.0,382.0,8382.0,1.0,B13,F08,,216.52116050495965,270.825418329167,1638.441982723804,4741.98639432046,True,1625.3970000000002,4742.863,13.074402922571277,True,1625.4389999999999,4742.854,0.04295346318952797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1625.371,4742.873,13.10101747945439,True,1623.184,4732.596,10.507126058061807,True,1612.6229999999998,4736.019,11.101875967601504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03141,POS,5.0,12.0,3141.0,1.0,292.0,5292.0,3.0,B11,F14,,229.9102810226744,-187.10713896588342,1554.2244146673781,1861.590608934593,True,1545.5629999999999,1873.414,14.656489358840982,True,1545.5710000000001,1873.415,0.008062257748559138,,,,,True,1545.5839999999998,1873.394,14.627946071379057,True,1535.57,1871.886,10.126907721510946,True,1536.7779999999998,1880.9560000000001,9.150090928510089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03142,POS,2.0,15.0,3142.0,7.0,337.0,2337.0,0.0,B04,F00,,-310.83733830662305,151.9320822079746,4955.526940248659,3994.14731011816,True,4947.388,3992.6490000000003,8.275704295189994,True,4947.385,3992.66,0.011401754250442576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4942.818,3992.57,12.806446402216137,True,4935.358,4000.363,10.788069753204015,True,4938.979,4002.8940000000002,4.417873017641264,,,,,,,,,,,,,,,,,,,,,,,,
M03143,POS,3.0,22.0,3143.0,3.0,323.0,3323.0,2.0,B06,F19,,297.87543747303334,107.96926548954772,1126.7235805946204,3717.621192959255,True,1132.829,3711.2259999999997,8.841642330568133,True,1132.901,3711.202,0.07589466384397207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1124.014,3714.344,4.252272414948825,True,1129.14,3701.2290000000003,14.081161209218378,True,1132.769,3711.151,8.854969944439977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03144,POS,6.0,16.0,3144.0,2.0,507.0,6507.0,6.0,B02,F06,,381.6667304470004,-100.21172247597697,599.6763477883674,2408.162778656105,True,601.185,2403.925,4.498310731130065,True,601.22,2403.864,0.07032780389023909,,,,,,,,,,,,,,,,,True,601.266,2403.5660000000003,4.863884061854977,True,596.77,2393.856,10.700379245615574,True,590.702,2401.721,9.933722816748833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03145,POS,3.0,15.0,3145.0,3.0,223.0,3223.0,2.0,B11,F00,,304.6390227131014,8.854006452228042,1084.1806294345924,3094.186213614514,True,1091.104,3078.8259999999996,16.848418984268857,True,1091.145,3078.8309999999997,0.04130375285608039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1084.623,3070.232,23.95829796974141,True,1084.671,3070.258,0.05458937625575008,True,1091.087,3078.763,10.653641677848993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03146,POS,10.0,17.0,3146.0,5.0,313.0,10313.0,7.0,B17,F12,,86.7045732356648,335.33165971295216,2454.9883166476684,5147.730652624468,True,2443.663,5155.303,13.62362807572469,True,2443.6710000000003,5155.319,0.017888543820592157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2440.149,5154.207,16.190997310182343,True,2433.962,5145.221,10.909957149320654,True,2428.195,5153.441,10.041249374455461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03147,POS,7.0,13.0,3147.0,8.0,120.0,7120.0,5.0,B13,F03,,-181.55630198674066,-84.59506616250606,4142.349221796599,2506.391546867837,True,4141.228,2497.933,8.532534994511426,True,4141.215999999999,2497.905,0.03046309242351152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4137.3859999999995,2497.374,10.29318814147862,True,4129.666,2501.929,8.963616736563012,True,4137.375,2509.9210000000003,6.0991738697871405,,,,,,,,,,,,
M03148,POS,2.0,10.0,3148.0,7.0,18.0,2018.0,0.0,B19,F24,,-83.59131581581056,24.571598091809065,3526.1494587814486,3193.049865027479,True,3526.364,3199.4,6.353758108686017,True,3526.343,3199.363,0.04254409477268468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3522.092,3199.434,7.564400247906133,True,3533.0029999999997,3198.0809999999997,8.5019613234888,True,3530.2,3190.1659999999997,8.396668029641209,,,,,,,,,,,,,,,,,,,,,,,,
M03149,POS,3.0,22.0,3149.0,3.0,324.0,3324.0,2.0,B06,F23,,292.54100655174153,116.9220904721873,1160.277151089546,3773.934462100058,True,1174.274,3770.9770000000003,14.305885554391802,True,1174.357,3770.95,0.08728115489635092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1179.058,3760.8959999999997,22.863109581418854,True,1183.463,3776.389,16.107050443827756,True,1174.234,3770.8940000000002,10.741017921966222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
